plotid,sampleid,sample_internal_id,lon,lat,imagery_title,for2000,for2008,for2021,fcc_p1,fcc_p2,for2021_fnf,Dec1999,Dec2000,Dec2007,Dec2008,Dec2020,Dec2021,gain,lossyear,treecover2000
683,10916,750589241,166.027511,-21.763378494333057,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
683,10917,750589242,166.027511,-21.763109,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
683,10918,750589243,166.027511,-21.762839505160883,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,1,1,3,3,0,NA,45
683,10919,750589244,166.02780117702628,-21.763378494333057,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
683,10920,750589245,166.02780117702628,-21.763109,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
683,10921,750589246,166.02780117702628,-21.762839505160883,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
684,10929,750589247,166.1128118219021,-21.763908494333062,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,24,55
684,10930,750589248,166.1128118219021,-21.763639000000012,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,24,55
684,10931,750589249,166.1128118219021,-21.763369505160895,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,24,58
684,10932,750589250,166.113102,-21.763908494333062,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,62
684,10933,750589251,166.113102,-21.763639000000012,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,3,3,4,4,3,3,0,24,59
684,10934,750589252,166.113102,-21.763369505160895,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,2,2,3,3,3,3,0,NA,62
684,10935,750589253,166.11339217809794,-21.763908494333062,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,1,1,1,1,0,NA,89
684,10936,750589254,166.11339217809794,-21.763639000000012,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,1,1,1,1,0,NA,89
684,10937,750589255,166.11339217809794,-21.763369505160895,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,1,1,1,1,0,NA,95
685,10945,750589256,166.02665082022787,-21.764736494333036,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,3,3,3,3,0,NA,45
685,10946,750589257,166.02665082022787,-21.764466999999996,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,1,1,1,1,1,1,0,NA,45
685,10947,750589258,166.02665082022787,-21.764197505160865,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,1,1,1,1,1,1,0,NA,59
685,10948,750589259,166.026941,-21.764736494333036,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
685,10949,750589260,166.026941,-21.764466999999996,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
685,10950,750589261,166.026941,-21.764197505160865,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,1,1,1,1,0,NA,45
685,10951,750589262,166.02723117977214,-21.764736494333036,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
685,10952,750589263,166.02723117977214,-21.764466999999996,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
685,10953,750589264,166.02723117977214,-21.764197505160865,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
686,10961,750589265,166.1589468203512,-21.764675494333034,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,45
686,10962,750589266,166.1589468203512,-21.764406000000008,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
686,10963,750589267,166.1589468203512,-21.76413650516089,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
686,10964,750589268,166.159237,-21.764675494333034,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,1,1,1,1,0,NA,59
686,10965,750589269,166.159237,-21.764406000000008,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,3,3,4,4,0,NA,54
686,10966,750589270,166.159237,-21.76413650516089,Othophoto_2010,Forest,NonForest,NA,loss,NA,NA,6,6,6,6,6,6,0,NA,55
686,10967,750589271,166.15952717964876,-21.764675494333034,Othophoto_2010,Forest,NonForest,NA,loss,NA,NA,1,1,1,1,1,1,0,NA,55
686,10968,750589272,166.15952717964876,-21.764406000000008,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,1,1,1,1,0,NA,55
686,10969,750589273,166.15952717964876,-21.76413650516089,Othophoto_2010,Forest,NonForest,NA,loss,NA,NA,6,6,6,6,6,6,0,NA,55
687,10977,750589274,166.06988781804196,-21.76581749433302,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,1,1,3,3,4,4,0,NA,51
687,10978,750589275,166.06988781804196,-21.765547999999995,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,45
687,10979,750589276,166.06988781804196,-21.76527850516085,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,45
687,10980,750589277,166.070178,-21.76581749433302,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,3,3,3,3,0,NA,47
687,10981,750589278,166.070178,-21.765547999999995,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,51
687,10982,750589279,166.070178,-21.76527850516085,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,54
687,10983,750589280,166.07046818195803,-21.76581749433302,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,9
687,10984,750589281,166.07046818195803,-21.765547999999995,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,12
687,10985,750589282,166.07046818195803,-21.76527850516085,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,21
688,10993,750589283,165.96661381401557,-21.767808494332986,Othophoto_2010,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,0,NA,45
688,10994,750589284,165.96661381401557,-21.767539,Othophoto_2010,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,0,NA,45
688,10995,750589285,165.96661381401557,-21.767269505160822,Othophoto_2010,NA,Forest,NA,NA,NA,NA,6,6,6,6,6,6,0,NA,44
688,10996,750589286,165.966904,-21.767808494332986,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,45
688,10997,750589287,165.966904,-21.767539,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,52
688,10998,750589288,165.966904,-21.767269505160822,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,4,4,0,NA,45
688,10999,750589289,165.9671941859844,-21.767808494332986,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,3,45
688,11000,750589290,165.9671941859844,-21.767539,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,3,45
688,11001,750589291,165.9671941859844,-21.767269505160822,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,45
689,11009,750589292,166.14939281528365,-21.76718149433303,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,1,1,1,1,0,NA,98
689,11010,750589293,166.14939281528365,-21.766912000000005,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,1,1,1,1,0,NA,97
689,11011,750589294,166.14939281528365,-21.76664250516086,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,4,4,4,4,0,NA,90
689,11012,750589295,166.149683,-21.76718149433303,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,1,1,1,1,0,NA,76
689,11013,750589296,166.149683,-21.766912000000005,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,1,1,2,2,2,2,0,NA,62
689,11014,750589297,166.149683,-21.76664250516086,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,1,1,3,3,3,3,0,NA,60
689,11015,750589298,166.14997318471643,-21.76718149433303,Othophoto_2010,Forest,NonForest,NA,loss,NA,NA,6,6,6,6,4,4,0,NA,76
689,11016,750589299,166.14997318471643,-21.766912000000005,Othophoto_2010,Forest,NonForest,NA,loss,NA,NA,6,6,6,6,6,6,0,NA,62
689,11017,750589300,166.14997318471643,-21.76664250516086,Othophoto_2010,Forest,NonForest,NA,loss,NA,NA,6,6,6,6,6,6,0,NA,60
690,11025,750589301,166.08180481216908,-21.76872149433298,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,37
690,11026,750589302,166.08180481216908,-21.768451999999996,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,4,4,3,3,0,24,48
690,11027,750589303,166.08180481216908,-21.76818250516081,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,51
690,11028,750589304,166.082095,-21.76872149433298,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,29
690,11029,750589305,166.082095,-21.768451999999996,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,45
690,11030,750589306,166.082095,-21.76818250516081,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,51
690,11031,750589307,166.08238518783094,-21.76872149433298,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,38
690,11032,750589308,166.08238518783094,-21.768451999999996,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,43
690,11033,750589309,166.08238518783094,-21.76818250516081,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
691,11041,750589310,166.11575281152997,-21.76903749433299,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,0
691,11042,750589311,166.11575281152997,-21.76876799999999,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,0
691,11043,750589312,166.11575281152997,-21.76849850516082,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,4,4,0,NA,44
691,11044,750589313,166.116043,-21.76903749433299,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,0
691,11045,750589314,166.116043,-21.76876799999999,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,45
691,11046,750589315,166.116043,-21.76849850516082,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,1,1,3,3,4,4,0,NA,52
691,11047,750589316,166.1163331884701,-21.76903749433299,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,4,4,0,NA,39
691,11048,750589317,166.1163331884701,-21.76876799999999,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,51
691,11049,750589318,166.1163331884701,-21.76849850516082,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
692,11057,750589319,166.1514428103811,-21.76960549433298,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,2,2,2,2,0,NA,76
692,11058,750589320,166.1514428103811,-21.769335999999996,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,2,2,2,2,0,NA,64
692,11059,750589321,166.1514428103811,-21.769066505160826,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,1,1,2,2,2,2,0,NA,78
692,11060,750589322,166.15173299999998,-21.76960549433298,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,2,2,2,2,0,NA,71
692,11061,750589323,166.15173299999998,-21.769335999999996,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,4,4,4,4,0,NA,59
692,11062,750589324,166.15173299999998,-21.769066505160826,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,1,1,3,3,4,4,0,NA,56
692,11063,750589325,166.1520231896189,-21.76960549433298,Othophoto_2010,NA,Forest,NA,NA,NA,NA,6,6,4,4,4,4,0,NA,78
692,11064,750589326,166.1520231896189,-21.769335999999996,Othophoto_2010,NA,Forest,NA,NA,NA,NA,6,6,6,6,4,4,0,NA,71
692,11065,750589327,166.1520231896189,-21.769066505160826,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,55
693,11073,750589328,166.14477280973793,-21.76992349433297,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
693,11074,750589329,166.14477280973793,-21.769654000000003,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,4,4,4,4,0,NA,62
693,11075,750589330,166.14477280973793,-21.769384505160815,Othophoto_2010,NonForest,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,NA,63
693,11076,750589331,166.145063,-21.76992349433297,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,53
693,11077,750589332,166.145063,-21.769654000000003,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,3,3,3,3,0,NA,50
693,11078,750589333,166.145063,-21.769384505160815,Othophoto_2010,NonForest,NA,NA,NA,NA,NA,1,1,3,3,3,3,0,NA,62
693,11079,750589334,166.14535319026209,-21.76992349433297,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,4,4,4,4,0,NA,45
693,11080,750589335,166.14535319026209,-21.769654000000003,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,2,2,2,2,0,NA,47
693,11081,750589336,166.14535319026209,-21.769384505160815,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,4,4,0,NA,59
694,11089,750589337,166.09777580854657,-21.77051249433296,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,39
694,11090,750589338,166.09777580854657,-21.770243000000008,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,39
694,11091,750589339,166.09777580854657,-21.76997350516081,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,39
694,11092,750589340,166.098066,-21.77051249433296,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,39
694,11093,750589341,166.098066,-21.770243000000008,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,45
694,11094,750589342,166.098066,-21.76997350516081,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
694,11095,750589343,166.09835619145346,-21.77051249433296,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
694,11096,750589344,166.09835619145346,-21.770243000000008,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,4,4,4,4,0,NA,51
694,11097,750589345,166.09835619145346,-21.76997350516081,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,1,1,2,2,2,2,0,NA,51
695,11105,750589346,166.14535680864972,-21.77046149433299,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,45
695,11106,750589347,166.14535680864972,-21.77019200000001,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,2,2,3,3,4,4,0,NA,45
695,11107,750589348,166.14535680864972,-21.76992250516082,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,4,4,4,4,0,NA,45
695,11108,750589349,166.145647,-21.77046149433299,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,1,1,2,2,0,NA,45
695,11109,750589350,166.145647,-21.77019200000001,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,4,4,4,4,0,NA,51
695,11110,750589351,166.145647,-21.76992250516082,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,4,4,0,NA,51
695,11111,750589352,166.14593719135027,-21.77046149433299,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,4,4,0,NA,51
695,11112,750589353,166.14593719135027,-21.77019200000001,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,4,4,0,NA,51
695,11113,750589354,166.14593719135027,-21.76992250516082,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,4,4,0,NA,51
696,11121,750589355,166.12969480733696,-21.771110494332945,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,2,2,3,3,0,NA,79
696,11122,750589356,166.12969480733696,-21.770841000000004,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,64
696,11123,750589357,166.12969480733696,-21.7705715051608,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,4,4,4,4,0,NA,64
696,11124,750589358,166.129985,-21.771110494332945,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,2,2,3,3,0,NA,79
696,11125,750589359,166.129985,-21.770841000000004,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,2,2,3,3,0,NA,64
696,11126,750589360,166.129985,-21.7705715051608,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,4,4,0,NA,64
696,11127,750589361,166.13027519266305,-21.771110494332945,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,1,1,1,1,3,3,0,NA,67
696,11128,750589362,166.13027519266305,-21.770841000000004,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,4,4,3,3,0,NA,64
696,11129,750589363,166.13027519266305,-21.7705715051608,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,64
697,11137,750589364,166.13491680740776,-21.771075494332948,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,2,2,2,2,0,NA,57
697,11138,750589365,166.13491680740776,-21.770806000000007,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,2,2,2,2,0,NA,79
697,11139,750589366,166.13491680740776,-21.77053650516081,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,1,1,1,1,1,1,0,NA,71
697,11140,750589367,166.135207,-21.771075494332948,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,57
697,11141,750589368,166.135207,-21.770806000000007,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,3,3,4,4,0,NA,79
697,11142,750589369,166.135207,-21.77053650516081,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,3,3,4,4,0,NA,71
697,11143,750589370,166.13549719259225,-21.771075494332948,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,56
697,11144,750589371,166.13549719259225,-21.770806000000007,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,4,4,0,NA,59
697,11145,750589372,166.13549719259225,-21.77053650516081,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,60
698,11153,750589373,166.14449280699307,-21.77128049433294,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,4,4,0,NA,54
698,11154,750589374,166.14449280699307,-21.771011,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,4,4,0,NA,45
698,11155,750589375,166.14449280699307,-21.77074150516077,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,44
698,11156,750589376,166.144783,-21.77128049433294,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,1,1,1,1,0,NA,66
698,11157,750589377,166.144783,-21.771011,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,2,2,2,2,0,NA,45
698,11158,750589378,166.144783,-21.77074150516077,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,4,4,0,NA,45
698,11159,750589379,166.14507319300694,-21.77128049433294,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,1,1,1,1,0,NA,66
698,11160,750589380,166.14507319300694,-21.771011,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,4,4,4,0,NA,45
698,11161,750589381,166.14507319300694,-21.77074150516077,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
699,11169,750589382,166.13143980626285,-21.77164149433294,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,37
699,11170,750589383,166.13143980626285,-21.771372,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,47
699,11171,750589384,166.13143980626285,-21.771102505160783,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,47
699,11172,750589385,166.13173,-21.77164149433294,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,47
699,11173,750589386,166.13173,-21.771372,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,47
699,11174,750589387,166.13173,-21.771102505160783,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,45
699,11175,750589388,166.13202019373716,-21.77164149433294,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
699,11176,750589389,166.13202019373716,-21.771372,Othophoto_2010,Forest,NonForest,NA,loss,NA,NA,6,6,6,6,6,6,0,NA,45
699,11177,750589390,166.13202019373716,-21.771102505160783,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,4,4,0,NA,48
700,11185,750589391,166.02729280269432,-21.77340549433292,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
700,11186,750589392,166.02729280269432,-21.77313599999998,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
700,11187,750589393,166.02729280269432,-21.77286650516075,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
700,11188,750589394,166.027583,-21.77340549433292,Othophoto_2010,Forest,NonForest,NA,loss,NA,NA,6,6,6,6,6,6,0,NA,45
700,11189,750589395,166.027583,-21.77313599999998,Othophoto_2010,Forest,NonForest,NA,loss,NA,NA,6,6,6,6,6,6,0,NA,45
700,11190,750589396,166.027583,-21.77286650516075,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
700,11191,750589397,166.02787319730564,-21.77340549433292,Othophoto_2010,Forest,NonForest,NA,loss,NA,NA,1,1,1,1,2,2,0,NA,47
700,11192,750589398,166.02787319730564,-21.77313599999998,Othophoto_2010,Forest,NonForest,NA,loss,NA,NA,1,1,1,1,1,1,0,NA,37
700,11193,750589399,166.02787319730564,-21.77286650516075,Othophoto_2010,Forest,NonForest,NA,loss,NA,NA,1,1,2,2,2,2,0,NA,45
701,11201,750589400,166.1456688031718,-21.77316949433292,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,4,4,0,NA,47
701,11202,750589401,166.1456688031718,-21.772900000000007,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,1,1,2,2,2,2,0,NA,63
701,11203,750589402,166.1456688031718,-21.77263050516076,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,1,1,1,1,1,1,0,NA,64
701,11204,750589403,166.145959,-21.77316949433292,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,3,3,3,3,0,NA,51
701,11205,750589404,166.145959,-21.772900000000007,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,3,3,3,3,3,0,NA,55
701,11206,750589405,166.145959,-21.77263050516076,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,2,2,2,2,0,NA,60
701,11207,750589406,166.14624919682825,-21.77316949433292,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
701,11208,750589407,166.14624919682825,-21.772900000000007,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,55
701,11209,750589408,166.14624919682825,-21.77263050516076,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,2,2,2,2,0,NA,51
702,11217,750589409,166.02527279938042,-21.77504349433292,Othophoto_2010,Forest,NonForest,NA,loss,NA,NA,6,6,6,6,6,6,0,NA,7
702,11218,750589410,166.02527279938042,-21.774774000000008,Othophoto_2010,Forest,NonForest,NA,loss,NA,NA,6,6,6,6,6,6,0,NA,7
702,11219,750589411,166.02527279938042,-21.774504505160778,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,20
702,11220,750589412,166.025563,-21.77504349433292,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,29
702,11221,750589413,166.025563,-21.774774000000008,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,29
702,11222,750589414,166.025563,-21.774504505160778,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,1,1,2,2,0,NA,37
702,11223,750589415,166.02585320061962,-21.77504349433292,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,8
702,11224,750589416,166.02585320061962,-21.774774000000008,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,8
702,11225,750589417,166.02585320061962,-21.774504505160778,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,4
703,11233,750589418,165.93389779225177,-21.77856649433288,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,62
703,11234,750589419,165.93389779225177,-21.778296999999995,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,1,1,3,3,0,NA,62
703,11235,750589420,165.93389779225177,-21.77802750516072,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,64
