system:index,Dec1999,Dec2000,Dec2007,Dec2008,Dec2020,Dec2021,datamask,gain,id,lat,lon,loss,lossyear,treecover2000,.geo
14261,1,1,1,1,1,1,1,0,14261,-21.83495950515997,166.146164,0,,79,"{""type"":""Point"",""coordinates"":[166.146164,-21.834959505159965]}"
14262,1,1,3,3,3,3,1,0,14262,-21.835498494332143,166.14645432314853,0,,81,"{""type"":""Point"",""coordinates"":[166.14645432314853,-21.835498494332143]}"
14263,1,1,2,2,3,3,1,0,14263,-21.835229,166.14645432314853,0,,82,"{""type"":""Point"",""coordinates"":[166.14645432314853,-21.835229]}"
14264,1,1,1,1,1,1,1,0,14264,-21.83495950515997,166.14645432314853,0,,82,"{""type"":""Point"",""coordinates"":[166.14645432314853,-21.834959505159965]}"
14265,6,6,6,6,6,6,1,0,14265,-21.836470494332133,166.161846674878,0,,43,"{""type"":""Point"",""coordinates"":[166.16184667487803,-21.836470494332136]}"
14266,6,6,6,6,6,6,1,0,14266,-21.836201000000017,166.161846674878,0,,45,"{""type"":""Point"",""coordinates"":[166.16184667487803,-21.836201000000017]}"
14267,2,2,3,4,4,4,1,0,14267,-21.83593150515996,166.161846674878,0,,45,"{""type"":""Point"",""coordinates"":[166.16184667487803,-21.83593150515996]}"
14268,6,6,6,6,4,4,1,0,14268,-21.836470494332133,166.162137,0,,51,"{""type"":""Point"",""coordinates"":[166.162137,-21.836470494332136]}"
14269,1,1,3,3,3,3,1,0,14269,-21.836201000000017,166.162137,0,,45,"{""type"":""Point"",""coordinates"":[166.162137,-21.836201000000024]}"
14270,1,1,2,2,2,2,1,0,14270,-21.83593150515996,166.162137,0,,45,"{""type"":""Point"",""coordinates"":[166.162137,-21.83593150515996]}"
14271,6,6,6,6,4,4,1,0,14271,-21.836470494332133,166.16242732512202,0,,45,"{""type"":""Point"",""coordinates"":[166.16242732512202,-21.836470494332136]}"
14272,6,6,6,6,6,6,1,0,14272,-21.836201000000017,166.16242732512202,0,,45,"{""type"":""Point"",""coordinates"":[166.16242732512202,-21.83620100000002]}"
14273,6,6,6,6,6,6,1,0,14273,-21.83593150515996,166.16242732512202,0,,45,"{""type"":""Point"",""coordinates"":[166.16242732512202,-21.83593150515996]}"
14274,6,6,6,6,6,6,1,0,14274,-21.8374064943321,166.32526967297744,0,,37,"{""type"":""Point"",""coordinates"":[166.32526967297744,-21.8374064943321]}"
14275,6,6,6,6,6,6,1,0,14275,-21.837137,166.32526967297744,0,,43,"{""type"":""Point"",""coordinates"":[166.32526967297744,-21.837137]}"
14276,6,6,6,6,6,6,1,0,14276,-21.83686750515993,166.32526967297744,0,,45,"{""type"":""Point"",""coordinates"":[166.32526967297744,-21.83686750515993]}"
14277,6,6,6,6,6,6,1,0,14277,-21.8374064943321,166.32556,0,,37,"{""type"":""Point"",""coordinates"":[166.32556000000002,-21.8374064943321]}"
14278,6,6,6,6,6,6,1,0,14278,-21.837137,166.32556,0,,47,"{""type"":""Point"",""coordinates"":[166.32556000000002,-21.837137]}"
14279,1,1,2,2,2,2,1,0,14279,-21.83686750515993,166.32556,0,,55,"{""type"":""Point"",""coordinates"":[166.32556000000002,-21.83686750515993]}"
14280,6,6,6,6,6,6,1,0,14280,-21.8374064943321,166.32585032702255,0,,37,"{""type"":""Point"",""coordinates"":[166.32585032702255,-21.8374064943321]}"
14281,6,6,6,6,6,6,1,0,14281,-21.837137,166.32585032702255,0,,47,"{""type"":""Point"",""coordinates"":[166.32585032702255,-21.837137]}"
14282,1,1,3,3,3,3,1,0,14282,-21.83686750515993,166.32585032702255,0,,62,"{""type"":""Point"",""coordinates"":[166.32585032702255,-21.83686750515993]}"
14283,6,6,6,6,6,6,1,0,14283,-21.840755494332043,166.31310966617656,0,,64,"{""type"":""Point"",""coordinates"":[166.31310966617656,-21.840755494332043]}"
14284,6,6,6,6,6,6,1,0,14284,-21.840485999999984,166.31310966617656,0,,56,"{""type"":""Point"",""coordinates"":[166.31310966617656,-21.840485999999984]}"
14285,6,6,6,6,6,6,1,0,14285,-21.840216505159887,166.31310966617656,0,,55,"{""type"":""Point"",""coordinates"":[166.31310966617656,-21.840216505159884]}"
14286,6,6,6,6,6,6,1,0,14286,-21.840755494332043,166.3134,0,,72,"{""type"":""Point"",""coordinates"":[166.3134,-21.840755494332047]}"
14287,1,1,2,2,3,3,1,0,14287,-21.840485999999984,166.3134,0,,67,"{""type"":""Point"",""coordinates"":[166.3134,-21.840485999999984]}"
14288,6,6,6,6,6,6,1,0,14288,-21.840216505159887,166.3134,0,,66,"{""type"":""Point"",""coordinates"":[166.3134,-21.84021650515989]}"
14289,6,6,6,6,6,6,1,0,14289,-21.840755494332043,166.31369033382344,0,,67,"{""type"":""Point"",""coordinates"":[166.31369033382344,-21.840755494332043]}"
14290,6,6,6,6,6,6,1,0,14290,-21.840485999999984,166.31369033382344,0,,55,"{""type"":""Point"",""coordinates"":[166.31369033382344,-21.840485999999984]}"
14291,6,6,6,6,6,6,1,0,14291,-21.840216505159887,166.31369033382344,0,,49,"{""type"":""Point"",""coordinates"":[166.31369033382344,-21.840216505159887]}"
14292,1,1,3,3,3,3,1,0,14292,-21.84130949433205,166.31166366505138,0,,51,"{""type"":""Point"",""coordinates"":[166.31166366505138,-21.84130949433205]}"
14293,6,6,6,6,6,6,1,0,14293,-21.841039999999992,166.31166366505138,0,,62,"{""type"":""Point"",""coordinates"":[166.31166366505138,-21.841039999999992]}"
14294,6,6,6,6,6,6,1,0,14294,-21.84077050515989,166.31166366505138,0,,45,"{""type"":""Point"",""coordinates"":[166.31166366505138,-21.84077050515989]}"
14295,1,1,1,1,2,2,1,0,14295,-21.84130949433205,166.311954,0,,55,"{""type"":""Point"",""coordinates"":[166.311954,-21.84130949433205]}"
14296,1,1,1,1,3,3,1,0,14296,-21.841039999999992,166.311954,0,,78,"{""type"":""Point"",""coordinates"":[166.311954,-21.841039999999992]}"
14297,6,6,6,6,6,6,1,0,14297,-21.84077050515989,166.311954,0,,61,"{""type"":""Point"",""coordinates"":[166.311954,-21.84077050515989]}"
14298,1,1,1,1,2,2,1,0,14298,-21.84130949433205,166.3122443349486,0,,56,"{""type"":""Point"",""coordinates"":[166.3122443349486,-21.841309494332048]}"
14299,1,1,1,1,3,3,1,0,14299,-21.841039999999992,166.3122443349486,0,,65,"{""type"":""Point"",""coordinates"":[166.3122443349486,-21.84103999999999]}"
14300,6,6,6,6,6,6,1,0,14300,-21.84077050515989,166.3122443349486,0,,45,"{""type"":""Point"",""coordinates"":[166.3122443349486,-21.840770505159888]}"
14301,6,6,6,6,6,6,1,0,14301,-21.847449494332,166.25395465257893,0,,70,"{""type"":""Point"",""coordinates"":[166.25395465257893,-21.847449494332004]}"
14302,6,6,6,6,6,6,1,0,14302,-21.84718000000001,166.25395465257893,0,,70,"{""type"":""Point"",""coordinates"":[166.25395465257893,-21.84718000000001]}"
14303,1,1,3,3,3,3,1,0,14303,-21.846910505159823,166.25395465257893,0,,66,"{""type"":""Point"",""coordinates"":[166.25395465257893,-21.84691050515982]}"
14304,1,1,2,2,3,3,1,0,14304,-21.847449494332,166.254245,0,,56,"{""type"":""Point"",""coordinates"":[166.254245,-21.847449494332004]}"
14305,1,1,3,3,3,3,1,0,14305,-21.84718000000001,166.254245,0,,56,"{""type"":""Point"",""coordinates"":[166.254245,-21.84718000000001]}"
14306,1,1,2,2,2,2,1,0,14306,-21.846910505159823,166.254245,0,,55,"{""type"":""Point"",""coordinates"":[166.254245,-21.846910505159826]}"
14307,6,6,6,6,6,6,1,0,14307,-21.847449494332,166.25453534742107,0,,55,"{""type"":""Point"",""coordinates"":[166.25453534742107,-21.847449494332004]}"
14308,6,6,6,6,6,6,1,0,14308,-21.84718000000001,166.25453534742107,0,,55,"{""type"":""Point"",""coordinates"":[166.25453534742107,-21.84718000000001]}"
14309,6,6,6,6,6,6,1,0,14309,-21.846910505159823,166.25453534742107,0,,58,"{""type"":""Point"",""coordinates"":[166.25453534742107,-21.846910505159823]}"
14310,1,1,1,1,2,2,1,0,14310,-21.85066149433193,166.1860556460525,0,,45,"{""type"":""Point"",""coordinates"":[166.1860556460525,-21.85066149433193]}"
14311,1,1,1,1,1,1,1,0,14311,-21.850392,166.1860556460525,0,,67,"{""type"":""Point"",""coordinates"":[166.1860556460525,-21.850391999999996]}"
14312,1,1,1,1,1,1,1,0,14312,-21.85012250515977,166.1860556460525,0,,90,"{""type"":""Point"",""coordinates"":[166.1860556460525,-21.85012250515977]}"
14313,6,6,6,6,6,6,1,0,14313,-21.85066149433193,166.186346,0,,37,"{""type"":""Point"",""coordinates"":[166.186346,-21.85066149433193]}"
14314,6,6,6,6,6,6,1,0,14314,-21.850392,166.186346,0,,45,"{""type"":""Point"",""coordinates"":[166.186346,-21.850392]}"
14315,3,3,3,3,3,3,1,0,14315,-21.85012250515977,166.186346,0,,62,"{""type"":""Point"",""coordinates"":[166.186346,-21.850122505159774]}"
14316,6,6,6,6,6,6,1,0,14316,-21.85066149433193,166.1866363539475,0,,37,"{""type"":""Point"",""coordinates"":[166.1866363539475,-21.85066149433193]}"
14317,6,6,6,6,6,6,1,0,14317,-21.850392,166.1866363539475,0,,21,"{""type"":""Point"",""coordinates"":[166.1866363539475,-21.850392]}"
14318,6,6,6,6,6,6,1,0,14318,-21.85012250515977,166.1866363539475,0,,22,"{""type"":""Point"",""coordinates"":[166.1866363539475,-21.850122505159774]}"
14319,1,1,1,1,1,1,1,0,14319,-21.850854494331927,166.3378756456603,0,,78,"{""type"":""Point"",""coordinates"":[166.3378756456603,-21.850854494331927]}"
14320,1,1,2,2,2,2,1,0,14320,-21.850584999999995,166.3378756456603,0,,60,"{""type"":""Point"",""coordinates"":[166.3378756456603,-21.850585]}"
14321,1,1,2,2,4,4,1,0,14321,-21.85031550515977,166.3378756456603,0,,68,"{""type"":""Point"",""coordinates"":[166.3378756456603,-21.85031550515977]}"
14322,1,1,1,1,1,1,1,0,14322,-21.850854494331927,166.338166,0,,78,"{""type"":""Point"",""coordinates"":[166.338166,-21.850854494331927]}"
14323,1,1,2,2,3,3,1,0,14323,-21.850584999999995,166.338166,0,,60,"{""type"":""Point"",""coordinates"":[166.338166,-21.850585]}"
14324,1,1,1,1,2,2,1,0,14324,-21.85031550515977,166.338166,0,,68,"{""type"":""Point"",""coordinates"":[166.338166,-21.85031550515977]}"
14325,1,1,1,1,1,1,1,0,14325,-21.850854494331927,166.33845635433968,0,,69,"{""type"":""Point"",""coordinates"":[166.33845635433968,-21.850854494331927]}"
14326,6,6,6,6,6,6,1,0,14326,-21.850584999999995,166.33845635433968,0,,47,"{""type"":""Point"",""coordinates"":[166.33845635433968,-21.850585]}"
14327,1,1,1,1,4,4,1,0,14327,-21.85031550515977,166.33845635433968,0,,64,"{""type"":""Point"",""coordinates"":[166.33845635433968,-21.850315505159774]}"
14328,1,1,1,1,1,1,1,0,14328,-21.85292049433193,166.09462964146172,0,,98,"{""type"":""Point"",""coordinates"":[166.09462964146172,-21.852920494331926]}"
14329,1,1,1,1,1,1,1,0,14329,-21.852651000000023,166.09462964146172,0,,97,"{""type"":""Point"",""coordinates"":[166.09462964146172,-21.852651000000023]}"
14330,1,1,1,1,2,2,1,0,14330,-21.852381505159755,166.09462964146172,0,,97,"{""type"":""Point"",""coordinates"":[166.09462964146172,-21.85238150515975]}"
14331,1,1,1,1,1,1,1,0,14331,-21.85292049433193,166.09492,0,,90,"{""type"":""Point"",""coordinates"":[166.09492,-21.85292049433193]}"
14332,1,1,1,1,1,1,1,0,14332,-21.852651000000023,166.09492,0,,90,"{""type"":""Point"",""coordinates"":[166.09492,-21.852651000000023]}"
14333,1,1,1,1,3,3,1,0,14333,-21.852381505159755,166.09492,0,,90,"{""type"":""Point"",""coordinates"":[166.09492,-21.852381505159755]}"
14334,1,1,1,1,2,2,1,0,14334,-21.85292049433193,166.09521035853828,0,,90,"{""type"":""Point"",""coordinates"":[166.09521035853828,-21.85292049433193]}"
14335,1,1,1,1,2,2,1,0,14335,-21.852651000000023,166.09521035853828,0,,97,"{""type"":""Point"",""coordinates"":[166.09521035853828,-21.852651000000026]}"
14336,1,1,1,1,2,2,1,0,14336,-21.852381505159755,166.09521035853828,0,,97,"{""type"":""Point"",""coordinates"":[166.09521035853828,-21.852381505159755]}"
14337,6,6,6,6,4,4,1,0,14337,-21.853473494331897,166.17185364033782,0,,62,"{""type"":""Point"",""coordinates"":[166.17185364033782,-21.8534734943319]}"
14338,6,6,6,6,6,6,1,0,14338,-21.853204000000005,166.17185364033782,0,,47,"{""type"":""Point"",""coordinates"":[166.17185364033782,-21.853204]}"
14339,6,6,6,6,6,6,1,0,14339,-21.852934505159737,166.17185364033782,0,,51,"{""type"":""Point"",""coordinates"":[166.17185364033782,-21.852934505159737]}"
14340,1,1,2,2,2,2,1,0,14340,-21.853473494331897,166.172144,0,,62,"{""type"":""Point"",""coordinates"":[166.172144,-21.853473494331904]}"
14341,1,1,2,2,2,2,1,0,14341,-21.853204000000005,166.172144,0,,60,"{""type"":""Point"",""coordinates"":[166.172144,-21.85320400000001]}"
14342,6,6,6,6,6,6,1,0,14342,-21.852934505159737,166.172144,0,,56,"{""type"":""Point"",""coordinates"":[166.172144,-21.852934505159737]}"
14343,6,6,6,6,6,4,1,0,14343,-21.853473494331897,166.1724343596622,0,,62,"{""type"":""Point"",""coordinates"":[166.1724343596622,-21.8534734943319]}"
14344,1,1,1,1,3,4,1,0,14344,-21.853204000000005,166.1724343596622,0,,63,"{""type"":""Point"",""coordinates"":[166.1724343596622,-21.853204]}"
14345,1,1,1,1,2,2,1,0,14345,-21.852934505159737,166.1724343596622,0,,78,"{""type"":""Point"",""coordinates"":[166.1724343596622,-21.852934505159734]}"
14346,1,1,1,1,1,1,1,0,14346,-21.855226494331887,166.49147463677485,0,,81,"{""type"":""Point"",""coordinates"":[166.49147463677485,-21.855226494331887]}"
14347,1,1,1,1,2,2,1,0,14347,-21.854957,166.49147463677485,0,,78,"{""type"":""Point"",""coordinates"":[166.49147463677485,-21.854957]}"
14348,1,1,1,1,1,1,1,0,14348,-21.85468750515972,166.49147463677485,0,,78,"{""type"":""Point"",""coordinates"":[166.49147463677485,-21.85468750515972]}"
14349,1,1,1,1,1,1,1,0,14349,-21.855226494331887,166.491765,0,,78,"{""type"":""Point"",""coordinates"":[166.491765,-21.855226494331887]}"
14350,1,1,2,2,3,3,1,0,14350,-21.854957,166.491765,0,,62,"{""type"":""Point"",""coordinates"":[166.491765,-21.854957]}"
14351,1,1,1,1,1,1,1,0,14351,-21.85468750515972,166.491765,0,,62,"{""type"":""Point"",""coordinates"":[166.491765,-21.85468750515972]}"
14352,1,1,1,1,1,1,1,0,14352,-21.855226494331887,166.49205536322515,0,,81,"{""type"":""Point"",""coordinates"":[166.49205536322515,-21.855226494331887]}"
14353,1,1,1,1,4,4,1,0,14353,-21.854957,166.49205536322515,0,,68,"{""type"":""Point"",""coordinates"":[166.49205536322515,-21.854957]}"
14354,1,1,1,1,2,2,1,0,14354,-21.85468750515972,166.49205536322515,0,,68,"{""type"":""Point"",""coordinates"":[166.49205536322515,-21.85468750515972]}"
14355,6,6,6,6,6,6,1,0,14355,-21.858714494331835,166.15883262968438,0,,59,"{""type"":""Point"",""coordinates"":[166.15883262968438,-21.85871449433183]}"
14356,1,1,3,3,3,3,1,0,14356,-21.858445000000003,166.15883262968438,0,,66,"{""type"":""Point"",""coordinates"":[166.15883262968438,-21.858445000000007]}"
14357,1,1,1,1,3,3,1,0,14357,-21.85817550515968,166.15883262968438,0,,66,"{""type"":""Point"",""coordinates"":[166.15883262968438,-21.85817550515968]}"
14358,1,1,2,2,3,3,1,0,14358,-21.858714494331835,166.159123,0,,67,"{""type"":""Point"",""coordinates"":[166.159123,-21.858714494331835]}"
14359,1,1,1,1,3,3,1,0,14359,-21.858445000000003,166.159123,0,,67,"{""type"":""Point"",""coordinates"":[166.159123,-21.858445000000007]}"
14360,1,1,1,1,3,3,1,0,14360,-21.85817550515968,166.159123,0,,71,"{""type"":""Point"",""coordinates"":[166.159123,-21.85817550515968]}"
14361,6,6,6,6,6,6,1,0,14361,-21.858714494331835,166.15941337031563,0,,54,"{""type"":""Point"",""coordinates"":[166.15941337031563,-21.85871449433183]}"
14362,1,1,2,2,3,4,1,0,14362,-21.858445000000003,166.15941337031563,0,,54,"{""type"":""Point"",""coordinates"":[166.15941337031563,-21.858445000000003]}"
14363,1,1,1,1,3,3,1,0,14363,-21.85817550515968,166.15941337031563,0,,51,"{""type"":""Point"",""coordinates"":[166.15941337031563,-21.85817550515968]}"
14364,6,6,6,6,6,6,1,0,14364,-21.860855494331812,166.08307762533138,0,,54,"{""type"":""Point"",""coordinates"":[166.08307762533138,-21.860855494331815]}"
14365,1,1,1,1,2,2,1,0,14365,-21.860586,166.08307762533138,0,,66,"{""type"":""Point"",""coordinates"":[166.08307762533138,-21.860586]}"
14366,1,1,2,2,2,2,1,0,14366,-21.860316505159645,166.08307762533138,0,,81,"{""type"":""Point"",""coordinates"":[166.08307762533138,-21.86031650515965]}"
14367,3,3,3,3,3,3,1,0,14367,-21.860855494331812,166.083368,0,,45,"{""type"":""Point"",""coordinates"":[166.083368,-21.860855494331812]}"
14368,1,1,2,2,2,2,1,0,14368,-21.860586,166.083368,0,,66,"{""type"":""Point"",""coordinates"":[166.083368,-21.860586]}"
14369,1,1,3,3,4,4,1,0,14369,-21.860316505159645,166.083368,0,,62,"{""type"":""Point"",""coordinates"":[166.083368,-21.86031650515965]}"
14370,6,6,6,6,6,6,1,0,14370,-21.860855494331812,166.0836583746686,0,,45,"{""type"":""Point"",""coordinates"":[166.0836583746686,-21.860855494331812]}"
14371,6,6,6,6,6,6,1,0,14371,-21.860586,166.0836583746686,0,,66,"{""type"":""Point"",""coordinates"":[166.0836583746686,-21.860586]}"
14372,6,6,6,6,4,4,1,0,14372,-21.860316505159645,166.0836583746686,0,,78,"{""type"":""Point"",""coordinates"":[166.0836583746686,-21.86031650515965]}"
14373,3,3,3,3,3,3,1,0,14373,-21.858871494331822,166.3515936293652,0,,54,"{""type"":""Point"",""coordinates"":[166.3515936293652,-21.858871494331822]}"
14374,1,1,1,1,2,2,1,0,14374,-21.858602000000005,166.3515936293652,0,,72,"{""type"":""Point"",""coordinates"":[166.3515936293652,-21.858602]}"
14375,1,1,1,1,1,1,1,0,14375,-21.85833250515965,166.3515936293652,0,,90,"{""type"":""Point"",""coordinates"":[166.3515936293652,-21.858332505159655]}"
14376,6,6,6,6,6,6,1,0,14376,-21.858871494331822,166.351884,0,,62,"{""type"":""Point"",""coordinates"":[166.35188400000004,-21.858871494331826]}"
14377,3,3,3,3,3,3,1,0,14377,-21.858602000000005,166.351884,0,,59,"{""type"":""Point"",""coordinates"":[166.35188400000004,-21.858602]}"
14378,6,6,6,6,4,4,1,0,14378,-21.85833250515965,166.351884,0,,67,"{""type"":""Point"",""coordinates"":[166.35188400000004,-21.858332505159655]}"
14379,6,6,6,6,6,6,1,0,14379,-21.858871494331822,166.35217437063483,0,,78,"{""type"":""Point"",""coordinates"":[166.35217437063483,-21.858871494331826]}"
14380,6,6,6,6,6,6,1,0,14380,-21.858602000000005,166.35217437063483,0,,63,"{""type"":""Point"",""coordinates"":[166.35217437063483,-21.858602]}"
14381,6,6,6,6,6,6,1,0,14381,-21.85833250515965,166.35217437063483,0,,55,"{""type"":""Point"",""coordinates"":[166.35217437063483,-21.858332505159655]}"
14382,1,1,1,1,1,1,1,0,14382,-21.86173049433178,166.36642662355223,0,,81,"{""type"":""Point"",""coordinates"":[166.36642662355223,-21.86173049433178]}"
14383,1,1,1,1,1,1,1,0,14383,-21.86146099999999,166.36642662355223,0,,81,"{""type"":""Point"",""coordinates"":[166.36642662355223,-21.86146099999999]}"
14384,6,6,6,6,6,6,1,0,14384,-21.861191505159624,166.36642662355223,0,,81,"{""type"":""Point"",""coordinates"":[166.36642662355223,-21.861191505159624]}"
14385,1,1,1,1,1,1,1,0,14385,-21.86173049433178,166.366717,0,,86,"{""type"":""Point"",""coordinates"":[166.366717,-21.86173049433178]}"
14386,1,1,1,1,2,2,1,0,14386,-21.86146099999999,166.366717,0,,90,"{""type"":""Point"",""coordinates"":[166.366717,-21.86146099999999]}"
14387,1,1,3,3,3,3,1,0,14387,-21.861191505159624,166.366717,0,,82,"{""type"":""Point"",""coordinates"":[166.366717,-21.86119150515962]}"
14388,1,1,1,1,1,1,1,0,14388,-21.86173049433178,166.36700737644776,0,,90,"{""type"":""Point"",""coordinates"":[166.36700737644776,-21.86173049433178]}"
14389,1,1,2,2,3,3,1,0,14389,-21.86146099999999,166.36700737644776,0,,82,"{""type"":""Point"",""coordinates"":[166.36700737644776,-21.86146099999999]}"
14390,1,1,1,1,3,3,1,0,14390,-21.861191505159624,166.36700737644776,0,,81,"{""type"":""Point"",""coordinates"":[166.36700737644776,-21.861191505159624]}"
14391,1,1,2,2,2,2,1,0,14391,-21.86207049433179,166.3580106228609,0,,51,"{""type"":""Point"",""coordinates"":[166.3580106228609,-21.86207049433179]}"
14392,6,6,6,6,6,6,1,0,14392,-21.861801,166.3580106228609,0,,54,"{""type"":""Point"",""coordinates"":[166.3580106228609,-21.861801]}"
14393,6,6,6,6,6,6,1,0,14393,-21.86153150515962,166.3580106228609,0,,47,"{""type"":""Point"",""coordinates"":[166.3580106228609,-21.86153150515962]}"
14394,6,6,4,4,4,4,1,0,14394,-21.86207049433179,166.358301,0,,59,"{""type"":""Point"",""coordinates"":[166.358301,-21.86207049433179]}"
14395,1,1,2,2,2,2,1,0,14395,-21.861801,166.358301,0,,53,"{""type"":""Point"",""coordinates"":[166.358301,-21.861801]}"
14396,6,6,6,6,6,6,1,0,14396,-21.86153150515962,166.358301,0,,54,"{""type"":""Point"",""coordinates"":[166.358301,-21.861531505159622]}"
14397,1,1,2,2,2,2,1,0,14397,-21.86207049433179,166.3585913771391,0,,78,"{""type"":""Point"",""coordinates"":[166.3585913771391,-21.86207049433179]}"
14398,1,1,4,4,4,4,1,0,14398,-21.861801,166.3585913771391,0,,63,"{""type"":""Point"",""coordinates"":[166.3585913771391,-21.861801]}"
14399,1,1,2,2,2,2,1,0,14399,-21.86153150515962,166.3585913771391,0,,51,"{""type"":""Point"",""coordinates"":[166.3585913771391,-21.86153150515962]}"
14400,6,6,6,6,6,6,1,0,14400,-21.863611494331764,166.30141561972724,0,,45,"{""type"":""Point"",""coordinates"":[166.30141561972724,-21.86361149433176]}"
14401,6,6,6,6,6,6,1,0,14401,-21.86334199999999,166.30141561972724,0,,45,"{""type"":""Point"",""coordinates"":[166.30141561972724,-21.863341999999992]}"
14402,6,6,6,6,6,6,1,0,14402,-21.863072505159597,166.30141561972724,0,,45,"{""type"":""Point"",""coordinates"":[166.30141561972724,-21.863072505159597]}"
14403,6,6,6,6,6,6,1,0,14403,-21.863611494331764,166.301706,0,,37,"{""type"":""Point"",""coordinates"":[166.301706,-21.863611494331764]}"
14404,1,1,3,3,3,3,1,0,14404,-21.86334199999999,166.301706,0,,37,"{""type"":""Point"",""coordinates"":[166.301706,-21.86334199999999]}"
14405,6,6,6,6,6,6,1,0,14405,-21.863072505159597,166.301706,0,,45,"{""type"":""Point"",""coordinates"":[166.301706,-21.863072505159597]}"
14406,6,6,6,6,6,6,1,0,14406,-21.863611494331764,166.30199638027273,0,,0,"{""type"":""Point"",""coordinates"":[166.30199638027273,-21.86361149433176]}"
14407,6,6,6,6,6,6,1,0,14407,-21.86334199999999,166.30199638027273,0,,9,"{""type"":""Point"",""coordinates"":[166.30199638027273,-21.86334199999999]}"
14408,6,6,6,6,6,6,1,0,14408,-21.863072505159597,166.30199638027273,0,,37,"{""type"":""Point"",""coordinates"":[166.30199638027273,-21.863072505159597]}"
14409,6,6,6,6,6,6,1,0,14409,-21.866167494331737,166.099376614529,0,,45,"{""type"":""Point"",""coordinates"":[166.099376614529,-21.866167494331737]}"
14410,6,6,6,6,6,6,1,0,14410,-21.865898,166.099376614529,0,,45,"{""type"":""Point"",""coordinates"":[166.099376614529,-21.865898]}"
14411,6,6,6,6,6,6,1,0,14411,-21.865628505159577,166.099376614529,0,,47,"{""type"":""Point"",""coordinates"":[166.099376614529,-21.86562850515958]}"
14412,6,6,6,6,6,6,1,0,14412,-21.866167494331737,166.09966699999998,0,,45,"{""type"":""Point"",""coordinates"":[166.09966699999998,-21.866167494331737]}"
14413,6,6,6,6,6,6,1,0,14413,-21.865898,166.09966699999998,0,,45,"{""type"":""Point"",""coordinates"":[166.09966699999998,-21.865898000000005]}"
14414,1,1,1,1,3,3,1,0,14414,-21.865628505159577,166.09966699999998,0,,64,"{""type"":""Point"",""coordinates"":[166.09966699999998,-21.865628505159577]}"
14415,1,1,1,1,3,3,1,0,14415,-21.866167494331737,166.099957385471,0,,71,"{""type"":""Point"",""coordinates"":[166.099957385471,-21.866167494331737]}"
14416,1,1,2,2,3,3,1,0,14416,-21.865898,166.099957385471,0,,71,"{""type"":""Point"",""coordinates"":[166.099957385471,-21.865898000000005]}"
14417,1,1,2,2,3,3,1,0,14417,-21.865628505159577,166.099957385471,0,,71,"{""type"":""Point"",""coordinates"":[166.099957385471,-21.86562850515958]}"
14418,1,1,2,2,3,3,1,0,14418,-21.86748949433172,166.1043216118401,0,,78,"{""type"":""Point"",""coordinates"":[166.1043216118401,-21.86748949433172]}"
14419,1,1,2,2,3,3,1,0,14419,-21.867220000000003,166.1043216118401,0,,71,"{""type"":""Point"",""coordinates"":[166.1043216118401,-21.86722]}"
14420,1,1,1,1,3,3,1,0,14420,-21.86695050515955,166.1043216118401,0,,78,"{""type"":""Point"",""coordinates"":[166.1043216118401,-21.86695050515955]}"
14421,1,1,2,2,3,3,1,0,14421,-21.86748949433172,166.104612,0,,74,"{""type"":""Point"",""coordinates"":[166.104612,-21.86748949433172]}"
14422,1,1,2,2,3,3,1,0,14422,-21.867220000000003,166.104612,0,,83,"{""type"":""Point"",""coordinates"":[166.104612,-21.867220000000003]}"
14423,1,1,2,2,3,3,1,0,14423,-21.86695050515955,166.104612,0,,75,"{""type"":""Point"",""coordinates"":[166.104612,-21.86695050515955]}"
14424,1,1,2,2,3,3,1,0,14424,-21.86748949433172,166.10490238815993,0,,90,"{""type"":""Point"",""coordinates"":[166.10490238815993,-21.86748949433172]}"
14425,1,1,2,2,3,3,1,0,14425,-21.867220000000003,166.10490238815993,0,,81,"{""type"":""Point"",""coordinates"":[166.10490238815993,-21.867220000000003]}"
14426,6,6,6,6,6,6,1,0,14426,-21.86695050515955,166.10490238815993,0,,72,"{""type"":""Point"",""coordinates"":[166.10490238815993,-21.866950505159554]}"
14427,1,1,1,1,1,1,1,0,14427,-21.87087149433169,166.16415660496023,0,,67,"{""type"":""Point"",""coordinates"":[166.16415660496023,-21.87087149433169]}"
14428,1,1,2,2,2,2,1,0,14428,-21.87060200000002,166.16415660496023,0,,78,"{""type"":""Point"",""coordinates"":[166.16415660496023,-21.87060200000002]}"
14429,6,6,6,6,6,6,1,0,14429,-21.87033250515954,166.16415660496023,0,,60,"{""type"":""Point"",""coordinates"":[166.16415660496023,-21.870332505159542]}"
14430,1,1,1,1,1,1,1,0,14430,-21.87087149433169,166.164447,0,,78,"{""type"":""Point"",""coordinates"":[166.164447,-21.87087149433169]}"
14431,1,1,2,2,2,2,1,0,14431,-21.87060200000002,166.164447,0,,81,"{""type"":""Point"",""coordinates"":[166.164447,-21.870602000000023]}"
14432,6,6,6,6,6,6,1,0,14432,-21.87033250515954,166.164447,0,,71,"{""type"":""Point"",""coordinates"":[166.164447,-21.870332505159542]}"
14433,1,1,2,2,3,3,1,0,14433,-21.87087149433169,166.16473739503974,0,,70,"{""type"":""Point"",""coordinates"":[166.16473739503974,-21.87087149433169]}"
